"Clave","Entidad","Municipio","Localidad","Ovitrampa","Pocision_X","Pocision_Y","FechaGeo"
16006000101130144,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063061,-102.346748352051,19.0656623840332,"04/01/2016"
16006000101130144,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063062,-102.346488952637,19.0656471252441,"04/01/2016"
16006000101130144,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063290,-102.346832275391,19.0658645629883,"10/01/2017"
16006000101130144,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063291,-102.346603393555,19.0658683776855,"10/01/2017"
16006000101130168,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063038,-102.318084716797,19.0589141845703,"31/12/2015"
16006000101130168,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063041,-102.319313049316,19.0572471618652,"31/12/2015"
16006000101130168,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063043,-102.320274353027,19.0559673309326,"31/12/2015"
16006000101130168,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063045,-102.321212768555,19.0546932220459,"31/12/2015"
16006000101130168,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160062678,-102.320587158203,19.0573444366455,"18/01/2015"
16006000101130168,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063386,-102.320014953613,19.0568313598633,"11/01/2017"
16006000101130168,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063387,-102.321250915527,19.0574798583984,"11/01/2017"
16006000101130168,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063388,-102.321487426758,19.0578365325928,"11/01/2017"
16006000101130174,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160062674,-102.321960449219,19.0560646057129,"18/01/2015"
16006000101130174,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160062675,-102.321815490723,19.0561809539795,"18/01/2015"
16006000101130174,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063385,-102.322479248047,19.0565509796143,"11/01/2017"
16006000101130174,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063472,-102.321014404297,19.055456161499,"11/01/2017"
16006000101130192,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063391,-102.320541381836,19.0597095489502,"11/01/2017"
16006000101130192,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063392,-102.321907043457,19.0603828430176,"11/01/2017"
16006000101130192,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063394,-102.322204589844,19.0607719421387,"11/01/2017"
16006000101130192,"16 Michoacán de Ocampo","006 Apatzingán                                        ","0001 APATZINGÁN DE LA CONSTITUCIÓN",160063471,-102.323425292969,19.0612087249756,"11/01/2017"
16013000102130004,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130363,-101.125457763672,19.0235958099365,"04/01/2016"
16013000102130004,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130364,-101.125282287598,19.022970199585,"04/01/2016"
16013000102130004,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130365,-101.12474822998,19.0228385925293,"04/01/2016"
16013000102130004,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130366,-101.125877380371,19.0212516784668,"04/01/2016"
16013000102130004,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130359,-101.127075195313,19.0233707427979,"04/01/2016"
16013000102130004,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130360,-101.126663208008,19.0234851837158,"04/01/2016"
16013000102130004,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130361,-101.126945495605,19.022762298584,"04/01/2016"
16013000102130004,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130362,-101.126647949219,19.0229244232178,"04/01/2016"
16013000102130014,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130403,-101.128837585449,19.0187225341797,"04/01/2016"
16013000102130014,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130404,-101.129470825195,19.0190601348877,"04/01/2016"
16013000102130014,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130405,-101.130088806152,19.0193881988525,"04/01/2016"
16013000102130014,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130406,-101.130676269531,19.0196857452393,"04/01/2016"
16013000102130026,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130339,-101.128662109375,19.0273571014404,"02/01/2016"
16013000102130026,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130340,-101.128662109375,19.0268020629883,"04/01/2016"
16013000102130026,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130341,-101.128730773926,19.0260334014893,"04/01/2016"
16013000102130026,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130342,-101.129013061523,19.0254135131836,"04/01/2016"
16013000102130042,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130427,-101.132995605469,19.0252513885498,"04/01/2016"
16013000102130042,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130460,-101.132278442383,19.0254249572754,"21/07/2016"
16013000102130042,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130461,-101.131004333496,19.0232219696045,"21/07/2016"
16013000102130042,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130474,-101.131988525391,19.0244102478027,"02/01/2017"
16013000102130044,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130466,-101.131935119629,19.0263442993164,"01/01/2017"
16013000102130044,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130467,-101.13207244873,19.0266933441162,"01/01/2017"
16013000102130044,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130468,-101.132568359375,19.0269241333008,"01/01/2017"
16013000102130044,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130469,-101.132781982422,19.0265827178955,"01/01/2017"
16013000102130046,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130415,-101.128967285156,19.0217113494873,"04/01/2016"
16013000102130046,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130416,-101.12865447998,19.0204944610596,"04/01/2016"
16013000102130046,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130417,-101.12947845459,19.0209426879883,"04/01/2016"
16013000102130046,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130418,-101.129585266113,19.0214366912842,"04/01/2016"
16013000102130054,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130387,-101.121025085449,19.0220966339111,"04/01/2016"
16013000102130054,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130388,-101.120216369629,19.0221939086914,"04/01/2016"
16013000102130054,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130389,-101.120941162109,19.0210571289063,"04/01/2016"
16013000102130054,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130489,-101.120216369629,19.0211391448975,"04/01/2018"
16013000102130064,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130429,-101.133087158203,19.0273380279541,"04/01/2016"
16013000102130064,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130435,-101.131713867188,19.0219535827637,"04/01/2016"
16013000102130064,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130436,-101.132034301758,19.0231132507324,"04/01/2016"
16013000102130064,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130437,-101.133773803711,19.0243282318115,"04/01/2016"
16013000102130068,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130462,-101.131866455078,19.0259971618652,"01/01/2017"
16013000102130068,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130463,-101.131614685059,19.0252666473389,"01/01/2017"
16013000102130068,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130464,-101.130584716797,19.0252780914307,"01/01/2017"
16013000102130068,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130465,-101.131042480469,19.0261878967285,"01/01/2017"
16013000102130076,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130395,-101.123321533203,19.0193023681641,"04/01/2016"
16013000102130076,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130396,-101.123603820801,19.0187072753906,"04/01/2016"
16013000102130076,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130397,-101.12410736084,19.0190200805664,"04/01/2016"
16013000102130076,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130398,-101.12385559082,19.019401550293,"04/01/2016"
16013000102130090,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130379,-101.119071960449,19.0230865478516,"04/01/2016"
16013000102130090,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130380,-101.118576049805,19.0232238769531,"04/01/2016"
16013000102130090,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130381,-101.118011474609,19.0230922698975,"04/01/2016"
16013000102130090,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130382,-101.118576049805,19.0229396820068,"04/01/2016"
16013000102130092,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130375,-101.12336730957,19.0260353088379,"04/01/2016"
16013000102130092,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130376,-101.122863769531,19.0251064300537,"04/01/2016"
16013000102130092,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130377,-101.122016906738,19.0239295959473,"04/01/2016"
16013000102130092,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130378,-101.120468139648,19.0236186981201,"04/01/2016"
16013000102130104,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130423,-101.130378723145,19.0218887329102,"04/01/2016"
16013000102130104,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130424,-101.131271362305,19.021993637085,"04/01/2016"
16013000102130104,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130483,-101.133293151855,19.0257186889648,"04/01/2017"
16013000102130104,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130484,-101.13306427002,19.0262603759766,"04/01/2017"
16013000102130112,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130475,-101.127731323242,19.0243701934814,"04/01/2017"
16013000102130112,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130476,-101.127754211426,19.023530960083,"04/01/2017"
16013000102130112,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130477,-101.126914978027,19.024543762207,"04/01/2017"
16013000102130112,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130478,-101.12671661377,19.0260028839111,"04/01/2017"
16013000102130116,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130479,-101.126007080078,19.0268669128418,"04/01/2017"
16013000102130116,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130480,-101.125640869141,19.0256233215332,"04/01/2017"
16013000102130116,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130481,-101.124893188477,19.0259914398193,"04/01/2017"
16013000102130116,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130482,-101.124847412109,19.0268421173096,"04/01/2017"
16013000102130136,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130383,-101.116577148438,19.0227108001709,"04/01/2016"
16013000102130136,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130384,-101.116882324219,19.0224285125732,"04/01/2016"
16013000102130136,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130385,-101.116577148438,19.021728515625,"04/01/2016"
16013000102130136,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130386,-101.116058349609,19.0210971832275,"04/01/2016"
16013000102140000,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130443,-101.12858581543,19.0176563262939,"04/01/2016"
16013000102140000,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130444,-101.128723144531,19.0171127319336,"04/01/2016"
16013000102140000,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130445,-101.127746582031,19.0165977478027,"04/01/2016"
16013000102140000,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130446,-101.127021789551,19.0171604156494,"04/01/2016"
16013000102140002,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130447,-101.12572479248,19.016429901123,"04/01/2016"
16013000102140002,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130448,-101.125289916992,19.0166034698486,"04/01/2016"
16013000102140002,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130449,-101.124328613281,19.0161285400391,"04/01/2016"
16013000102140002,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130450,-101.125953674316,19.0156517028809,"04/01/2016"
16013000102140012,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130470,-101.131187438965,19.0184326171875,"01/01/2017"
16013000102140012,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130471,-101.130661010742,19.0184211730957,"01/01/2017"
16013000102140012,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130472,-101.130737304688,19.018705368042,"01/01/2017"
16013000102140012,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130473,-101.13109588623,19.0188903808594,"01/01/2017"
16013000102140024,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130485,-101.130340576172,19.0104026794434,"02/01/2018"
16013000102140024,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130486,-101.127975463867,19.0102653503418,"02/01/2018"
16013000102140024,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130487,-101.126197814941,19.0111885070801,"02/01/2018"
16013000102140024,"16 Michoacán de Ocampo","013 Carácuaro                                         ","0001 CARÁCUARO DE MORELOS",160130488,-101.125045776367,19.0121402740479,"02/01/2018"
16038000106010028,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382907,-100.897727966309,18.6428928375244,"28/12/2020"
16038000106010028,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382908,-100.897346496582,18.6427745819092,"28/12/2020"
16038000106010028,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382909,-100.897491455078,18.642240524292,"28/12/2020"
16038000106010028,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382910,-100.898193359375,18.6416339874268,"28/12/2020"
16038000106010040,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382915,-100.895889282227,18.6443862915039,"28/12/2020"
16038000106010040,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382916,-100.896057128906,18.6451797485352,"28/12/2020"
16038000106010040,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382917,-100.896362304688,18.6457824707031,"28/12/2020"
16038000106010040,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382918,-100.896995544434,18.6448040008545,"28/12/2020"
16038000106010062,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382911,-100.897583007813,18.6434535980225,"28/12/2020"
16038000106010062,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382912,-100.898170471191,18.6436424255371,"28/12/2020"
16038000106010062,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382913,-100.898124694824,18.6437740325928,"28/12/2020"
16038000106010062,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382914,-100.897476196289,18.6435775756836,"28/12/2020"
16038000106020010,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382535,-100.891525268555,18.6445178985596,"28/12/2020"
16038000106020010,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382536,-100.89111328125,18.6451320648193,"28/12/2020"
16038000106020010,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382537,-100.890869140625,18.6443557739258,"28/12/2020"
16038000106020010,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382538,-100.891067504883,18.6434478759766,"28/12/2020"
16038000106020060,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382527,-100.893928527832,18.6474609375,"28/12/2020"
16038000106020060,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382528,-100.893341064453,18.6474666595459,"28/12/2020"
16038000106020060,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382529,-100.893341064453,18.647087097168,"28/12/2020"
16038000106020060,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382530,-100.893592834473,18.6467132568359,"28/12/2020"
16038000106020064,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382523,-100.889190673828,18.6492652893066,"28/12/2020"
16038000106020064,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382524,-100.88956451416,18.6483860015869,"28/12/2020"
16038000106020064,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382525,-100.889869689941,18.6474132537842,"28/12/2020"
16038000106020064,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382526,-100.88712310791,18.6468391418457,"28/12/2020"
16038000106020068,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382519,-100.895874023438,18.6501445770264,"28/12/2020"
16038000106020068,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382520,-100.895080566406,18.6498336791992,"28/12/2020"
16038000106020068,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382521,-100.895042419434,18.6493339538574,"28/12/2020"
16038000106020068,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382522,-100.894157409668,18.649356842041,"28/12/2020"
16038000106020096,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382531,-100.893180847168,18.646333694458,"28/12/2020"
16038000106020096,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382532,-100.892189025879,18.6462249755859,"28/12/2020"
16038000106020096,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382533,-100.891563415527,18.6461086273193,"28/12/2020"
16038000106020096,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382534,-100.893218994141,18.6456775665283,"28/12/2020"
16038000106030004,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382543,-100.886589050293,18.6441898345947,"28/12/2020"
16038000106030004,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382544,-100.886726379395,18.6435222625732,"28/12/2020"
16038000106030004,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382545,-100.886291503906,18.6425514221191,"28/12/2020"
16038000106030004,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382546,-100.887001037598,18.6425285339355,"28/12/2020"
16038000106030012,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382539,-100.886947631836,18.6451263427734,"28/12/2020"
16038000106030012,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382540,-100.886909484863,18.6446094512939,"28/12/2020"
16038000106030012,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382541,-100.886863708496,18.6457824707031,"28/12/2020"
16038000106030012,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382542,-100.886207580566,18.6457290649414,"28/12/2020"
16038000106030040,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382547,-100.888496398926,18.6412296295166,"28/12/2020"
16038000106030040,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382548,-100.887725830078,18.6411724090576,"28/12/2020"
16038000106030040,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382549,-100.888374328613,18.6407527923584,"28/12/2020"
16038000106030040,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382550,-100.889373779297,18.6408843994141,"28/12/2020"
16038000106030056,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382567,-100.889122009277,18.635440826416,"28/12/2020"
16038000106030056,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382568,-100.887474060059,18.6375846862793,"28/12/2020"
16038000106030056,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382569,-100.885940551758,18.6374549865723,"28/12/2020"
16038000106030056,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382570,-100.885406494141,18.6352024078369,"28/12/2020"
16038000106030056,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382555,-100.889656066895,18.6384696960449,"28/12/2020"
16038000106030056,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382556,-100.889793395996,18.6380558013916,"28/12/2020"
16038000106030056,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382557,-100.888969421387,18.6378517150879,"28/12/2020"
16038000106030056,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382558,-100.888763427734,18.6383495330811,"28/12/2020"
16038000106030072,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382559,-100.895782470703,18.6392669677734,"28/12/2020"
16038000106030072,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382560,-100.895179748535,18.6398582458496,"28/12/2020"
16038000106030072,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382561,-100.895172119141,18.6389465332031,"28/12/2020"
16038000106030072,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382562,-100.895622253418,18.63893699646,"28/12/2020"
16038000106030076,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382563,-100.894866943359,18.6381149291992,"28/12/2020"
16038000106030076,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382564,-100.89469909668,18.6378936767578,"28/12/2020"
16038000106030076,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382565,-100.89485168457,18.6372184753418,"28/12/2020"
16038000106030076,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382566,-100.895446777344,18.6366062164307,"28/12/2020"
16038000106030080,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382551,-100.890327453613,18.6390514373779,"28/12/2020"
16038000106030080,"16 Michoacán de Ocampo","038 Huetamo                                           ","0001 HUETAMO DE NÚÑEZ",160382552,-100.890090942383,18.6396217346191,"28/12/2020"
